Season,T1_ID,T2_ID,WScore,LScore,Target,SeasonAvgScore_T1,SeasonWinRatio_T1,TeamName_T1,SeedNumber_T1,SeasonAvgScore_T2,SeasonWinRatio_T2,TeamName_T2,SeedNumber_T2,Gender
2007,1231,1417,54,49,0,67.675,0.6666666666666666,Indiana,7.0,68.69999999999999,0.8333333333333334,UCLA,2.0,Men
2007,1345,1196,74,67,0,67.52597402597402,0.65625,Purdue,9.0,75.3,0.8529411764705882,Florida,1.0,Men
2007,1246,1242,88,76,0,72.38744588744589,0.65625,Kentucky,8.0,72.4,0.8823529411764706,Kansas,1.0,Men
2007,1438,1397,77,74,0,75.09210526315789,0.6551724137931034,Virginia,4.0,76.83181818181818,0.6875,Tennessee,5.0,Men
2007,1458,1424,74,68,0,64.42413793103448,0.8529411764705882,Wisconsin,2.0,71.25925925925927,0.8181818181818182,UNLV,7.0,Men
2007,1400,1425,87,68,0,82.18055555555556,0.7272727272727273,Texas,4.0,69.28853754940711,0.6764705882352942,USC,5.0,Men
2007,1356,1242,61,58,0,60.48076923076923,0.8125,S Illinois,4.0,72.4,0.8823529411764706,Kansas,1.0,Men
2007,1401,1272,65,64,0,73.22333333333333,0.8064516129032258,Texas A&M,3.0,75.86666666666667,0.9090909090909091,Memphis,2.0,Men
2007,1397,1326,85,84,0,76.83181818181818,0.6875,Tennessee,5.0,73.2,0.9090909090909091,Ohio St,1.0,Men
2007,1139,1196,65,57,0,66.78666666666666,0.8064516129032258,Butler,5.0,75.3,0.8529411764705882,Florida,1.0,Men
2007,1242,1417,68,55,0,72.4,0.8823529411764706,Kansas,1.0,68.69999999999999,0.8333333333333334,UCLA,2.0,Men
2007,1207,1326,67,60,0,64.12179487179488,0.8125,Georgetown,2.0,73.2,0.9090909090909091,Ohio St,1.0,Men
2008,1340,1242,85,61,0,71.05555555555556,0.7,Portland St,16.0,75.25,0.9090909090909091,Kansas,1.0,Men
2008,1425,1243,80,67,0,67.01298701298701,0.65625,USC,6.0,77.26555023923444,0.6333333333333333,Kansas St,11.0,Men
2008,1246,1266,74,66,0,68.13888888888889,0.6,Kentucky,11.0,73.16183574879227,0.71875,Marquette,6.0,Men
2008,1124,1345,90,79,0,79.725,0.6666666666666666,Baylor,11.0,68.89583333333334,0.75,Purdue,6.0,Men
2008,1140,1401,67,62,0,69.01058201058201,0.7941176470588235,BYU,8.0,68.26086956521739,0.696969696969697,Texas A&M,9.0,Men
2008,1457,1450,71,40,0,63.38181818181819,0.6451612903225806,Winthrop,13.0,65.625,0.75,Washington St,4.0,Men
2008,1112,1452,75,65,0,70.71428571428572,0.5625,Arizona,10.0,70.4304347826087,0.696969696969697,West Virginia,7.0,Men
2008,1168,1458,71,56,0,79.55434782608695,0.7419354838709677,CS Fullerton,14.0,66.00431034482759,0.8787878787878788,Wisconsin,3.0,Men
2008,1231,1116,86,72,0,70.65714285714286,0.78125,Indiana,8.0,71.43181818181819,0.6666666666666666,Arkansas,9.0,Men
2008,1426,1272,87,63,0,71.77005347593582,0.6071428571428571,UT Arlington,16.0,71.10606060606061,0.9705882352941176,Memphis,1.0,Men
2008,1388,1274,78,64,0,70.83333333333334,0.8,St Mary's CA,10.0,72.31190476190476,0.6774193548387096,Miami FL,7.0,Men
2008,1291,1314,113,74,0,68.52380952380952,0.5625,Mt St Mary's,16.0,84.15625,0.9411764705882353,North Carolina,1.0,Men
2008,1386,1328,72,64,0,72.63690476190476,0.6363636363636364,St Joseph's PA,11.0,65.18181818181819,0.6666666666666666,Oklahoma,6.0,Men
2008,1163,1360,70,69,0,75.39583333333334,0.75,Connecticut,4.0,63.92307692307692,0.6060606060606061,San Diego,13.0,Men
2008,1435,1373,83,62,0,75.98076923076923,0.7878787878787878,Vanderbilt,4.0,75.25454545454545,0.6875,Siena,13.0,Men
2008,1110,1397,72,57,0,63.94588744588745,0.65625,American Univ,15.0,79.66071428571428,0.875,Tennessee,2.0,Men
2008,1424,1242,75,56,0,63.65714285714286,0.78125,UNLV,8.0,75.25,0.9090909090909091,Kansas,1.0,Men
2008,1401,1417,51,49,0,68.26086956521739,0.696969696969697,Texas A&M,9.0,68.46666666666667,0.9090909090909091,UCLA,1.0,Men
2008,1323,1450,61,41,0,77.66369047619048,0.7741935483870968,Notre Dame,5.0,65.625,0.75,Washington St,4.0,Men
2008,1243,1458,72,55,0,77.26555023923444,0.6333333333333333,Kansas St,11.0,66.00431034482759,0.8787878787878788,Wisconsin,3.0,Men
2008,1345,1462,85,78,0,68.89583333333334,0.75,Purdue,6.0,69.69444444444444,0.8181818181818182,Xavier,3.0,Men
2008,1207,1172,74,70,0,67.14444444444445,0.84375,Georgetown,2.0,74.09666666666666,0.8064516129032258,Davidson,10.0,Men
2008,1116,1314,108,77,0,71.43181818181819,0.6666666666666666,Arkansas,9.0,84.15625,0.9411764705882353,North Carolina,1.0,Men
2008,1274,1400,75,72,0,72.31190476190476,0.6774193548387096,Miami FL,7.0,74.19444444444446,0.8181818181818182,Texas,2.0,Men
2008,1360,1443,72,63,0,63.92307692307692,0.6060606060606061,San Diego,13.0,73.91,0.8064516129032258,WKU,12.0,Men
2008,1257,1314,83,73,0,69.91666666666666,0.75,Louisville,3.0,84.15625,0.9411764705882353,North Carolina,1.0,Men
2008,1172,1242,59,57,0,74.09666666666666,0.8064516129032258,Davidson,10.0,75.25,0.9090909090909091,Kansas,1.0,Men
2008,1400,1272,85,67,0,74.19444444444446,0.8181818181818182,Texas,2.0,71.10606060606061,0.9705882352941176,Memphis,1.0,Men
2008,1272,1242,75,68,0,71.10606060606061,0.9705882352941176,Memphis,1.0,75.25,0.9090909090909091,Kansas,1.0,Men
2009,1106,1287,58,43,0,68.46388888888889,0.6896551724137931,Alabama St,16.0,68.95882352941177,0.53125,Morehead St,16.0,Men
2009,1127,1181,86,62,0,68.57954545454545,0.7333333333333333,Binghamton,15.0,74.875,0.8235294117647058,Duke,2.0,Men
2009,1103,1211,77,64,0,65.03030303030303,0.6470588235294118,Akron,13.0,73.84,0.8333333333333334,Gonzaga,4.0,Men
2009,1169,1272,81,70,0,73.18990384615384,0.5517241379310345,CS Northridge,15.0,69.66666666666666,0.9117647058823529,Memphis,2.0,Men
2009,1155,1276,62,59,0,77.34782608695653,0.7419354838709677,Clemson,7.0,65.09514170040485,0.59375,Michigan,10.0,Men
2009,1347,1314,101,58,0,73.40151515151516,0.6206896551724138,Radford,16.0,85.60185185185185,0.8709677419354839,North Carolina,1.0,Men
2009,1288,1328,82,54,0,64.56818181818181,0.6666666666666666,Morgan St,15.0,76.91111111111111,0.84375,Oklahoma,2.0,Men
2009,1320,1345,61,56,0,66.48260869565217,0.696969696969697,Northern Iowa,12.0,67.88888888888889,0.7352941176470589,Purdue,5.0,Men
2009,1278,1400,76,62,0,63.91904761904762,0.6774193548387096,Minnesota,10.0,70.97727272727272,0.6666666666666666,Texas,7.0,Men
2009,1110,1437,80,67,0,61.40773809523809,0.7741935483870968,American Univ,14.0,72.27472527472528,0.7878787878787878,Villanova,3.0,Men
2009,1280,1449,71,58,0,72.77272727272728,0.6470588235294118,Mississippi St,13.0,77.85499999999999,0.7575757575757576,Washington,4.0,Men
2009,1452,1173,68,60,0,69.03359683794466,0.6764705882352942,West Virginia,6.0,66.43956043956044,0.7878787878787878,Dayton,11.0,Men
2009,1295,1242,84,74,0,78.08333333333333,0.8,N Dakota St,14.0,72.96571428571428,0.78125,Kansas,3.0,Men
2009,1287,1257,74,54,0,68.95882352941177,0.53125,Morehead St,16.0,66.65357142857144,0.8484848484848485,Louisville,1.0,Men
2009,1429,1266,58,57,0,68.85344827586206,0.8787878787878788,Utah St,11.0,76.84722222222223,0.7272727272727273,Marquette,6.0,Men
2009,1165,1281,78,59,0,70.125,0.6896551724137931,Cornell,14.0,75.70238095238095,0.8235294117647058,Missouri,3.0,Men
2009,1326,1373,74,72,0,64.2909090909091,0.6875,Ohio St,8.0,76.6923076923077,0.7878787878787878,Siena,9.0,Men
2009,1372,1393,59,44,0,60.528571428571425,0.7407407407407407,SF Austin,14.0,77.81555555555556,0.7352941176470589,Syracuse,3.0,Men
2009,1340,1462,77,59,0,72.67929292929293,0.7096774193548387,Portland St,13.0,69.10285714285715,0.78125,Xavier,4.0,Men
2009,1443,1211,83,81,0,70.43478260869566,0.7419354838709677,WKU,12.0,73.84,0.8333333333333334,Gonzaga,4.0,Men
2009,1261,1314,84,70,0,69.87912087912088,0.7878787878787878,LSU,8.0,85.60185185185185,0.8709677419354839,North Carolina,1.0,Men
2009,1329,1338,84,76,0,79.5909090909091,0.6666666666666666,Oklahoma St,8.0,71.55092592592592,0.8709677419354839,Pittsburgh,1.0,Men
2009,1458,1462,60,49,0,63.50219298245614,0.6129032258064516,Wisconsin,12.0,69.10285714285715,0.78125,Xavier,4.0,Men
2009,1345,1163,72,60,0,67.88888888888889,0.7352941176470589,Purdue,5.0,77.18518518518519,0.8709677419354839,Connecticut,1.0,Men
2009,1272,1281,102,91,0,69.66666666666666,0.9117647058823529,Memphis,2.0,75.70238095238095,0.8235294117647058,Missouri,3.0,Men
2009,1462,1338,60,55,0,69.10285714285715,0.78125,Xavier,4.0,71.55092592592592,0.8709677419354839,Pittsburgh,1.0,Men
2009,1112,1257,103,64,0,70.73684210526315,0.59375,Arizona,12.0,66.65357142857144,0.8484848484848485,Louisville,1.0,Men
2009,1242,1277,67,62,0,72.96571428571428,0.78125,Kansas,3.0,68.60897435897436,0.8125,Michigan St,2.0,Men
2009,1393,1328,84,71,0,77.81555555555556,0.7352941176470589,Syracuse,3.0,76.91111111111111,0.84375,Oklahoma,2.0,Men
2009,1281,1163,82,75,0,75.70238095238095,0.8235294117647058,Missouri,3.0,77.18518518518519,0.8709677419354839,Connecticut,1.0,Men
2009,1257,1277,64,52,0,66.65357142857144,0.8484848484848485,Louisville,1.0,68.60897435897436,0.8125,Michigan St,2.0,Men
2009,1163,1277,82,73,0,77.18518518518519,0.8709677419354839,Connecticut,1.0,68.60897435897436,0.8125,Michigan St,2.0,Men
2010,1358,1124,68,59,0,79.45238095238095,0.75,Sam Houston St,14.0,75.69940476190476,0.7741935483870968,Baylor,3.0,Men
2010,1431,1139,77,59,0,75.73717948717949,0.8125,UTEP,12.0,68.33928571428572,0.875,Butler,5.0,Men
2010,1196,1140,99,92,0,70.94047619047619,0.6363636363636364,Florida,10.0,77.75714285714285,0.8484848484848485,BYU,7.0,Men
2010,1250,1242,90,74,0,73.5909090909091,0.6875,Lehigh,16.0,77.421875,0.9411764705882353,Kansas,1.0,Men
2010,1317,1243,82,62,0,71.48863636363637,0.7333333333333333,North Texas,15.0,76.62571428571428,0.78125,Kansas St,2.0,Men
2010,1435,1293,66,65,0,72.88586956521739,0.7419354838709677,Vanderbilt,4.0,74.33928571428572,0.875,Murray St,13.0,Men
2010,1424,1320,69,66,0,69.66666666666666,0.75,UNLV,8.0,59.32142857142857,0.875,Northern Iowa,9.0,Men
2010,1323,1330,51,50,0,74.7411067193676,0.6764705882352942,Notre Dame,6.0,64.27403846153845,0.7647058823529411,Old Dominion,11.0,Men
2010,1350,1388,80,71,0,66.89903846153845,0.7647058823529411,Richmond,7.0,74.24000000000001,0.8333333333333334,St Mary's CA,10.0,Men
2010,1361,1397,62,59,0,69.25815217391305,0.7419354838709677,San Diego St,11.0,70.10499999999999,0.7575757575757576,Tennessee,6.0,Men
2010,1400,1448,81,80,0,77.76388888888889,0.7272727272727273,Texas,8.0,70.7,0.6551724137931034,Wake Forest,9.0,Men
2010,1396,1165,78,65,0,59.834482758620695,0.8529411764705882,Temple,5.0,73.21000000000001,0.8620689655172413,Cornell,12.0,Men
2010,1115,1181,73,44,0,64.28039215686275,0.53125,Ark Pine Bluff,16.0,75.41724137931034,0.8529411764705882,Duke,1.0,Men
2010,1329,1210,64,59,0,71.74545454545455,0.6875,Oklahoma St,7.0,71.5297619047619,0.6363636363636364,Georgia Tech,10.0,Men
2010,1199,1211,67,60,0,66.53535353535354,0.7096774193548387,Florida St,9.0,72.88666666666666,0.8064516129032258,Gonzaga,8.0,Men
2010,1330,1124,76,68,0,64.27403846153845,0.7647058823529411,Old Dominion,11.0,75.69940476190476,0.7741935483870968,Baylor,3.0,Men
2010,1140,1243,84,72,0,77.75714285714285,0.8484848484848485,BYU,7.0,76.62571428571428,0.78125,Kansas St,2.0,Men
2010,1448,1246,90,60,0,70.7,0.6551724137931034,Wake Forest,9.0,71.859375,0.9411764705882353,Kentucky,1.0,Men
2010,1325,1397,83,68,0,72.325,0.5882352941176471,Ohio,14.0,70.10499999999999,0.7575757575757576,Tennessee,6.0,Men
2010,1458,1165,87,69,0,64.30978260869566,0.7419354838709677,Wisconsin,4.0,73.21000000000001,0.8620689655172413,Cornell,12.0,Men
2010,1401,1345,63,61,0,69.81313131313132,0.7096774193548387,Texas A&M,5.0,65.10740740740741,0.84375,Purdue,4.0,Men
2010,1211,1393,87,65,0,72.88666666666666,0.8064516129032258,Gonzaga,8.0,76.98214285714286,0.875,Syracuse,1.0,Men
2010,1281,1452,68,59,0,73.45454545454545,0.6875,Missouri,10.0,72.65740740740742,0.8181818181818182,West Virginia,2.0,Men
2010,1338,1462,71,68,0,64.6875,0.75,Pittsburgh,3.0,76.8125,0.75,Xavier,6.0,Men
2010,1393,1139,63,59,0,76.98214285714286,0.875,Syracuse,1.0,68.33928571428572,0.875,Butler,5.0,Men
2010,1462,1243,101,96,0,76.8125,0.75,Xavier,6.0,76.62571428571428,0.78125,Kansas St,2.0,Men
2010,1165,1246,62,45,0,73.21000000000001,0.8620689655172413,Cornell,12.0,71.859375,0.9411764705882353,Kentucky,1.0,Men
2010,1449,1452,69,56,0,76.55555555555556,0.7272727272727273,Washington,11.0,72.65740740740742,0.8181818181818182,West Virginia,2.0,Men
2010,1345,1181,70,57,0,65.10740740740741,0.84375,Purdue,4.0,75.41724137931034,0.8529411764705882,Duke,1.0,Men
2010,1243,1139,63,56,0,76.62571428571428,0.78125,Kansas St,2.0,68.33928571428572,0.875,Butler,5.0,Men
2010,1124,1181,78,71,0,75.69940476190476,0.7741935483870968,Baylor,3.0,75.41724137931034,0.8529411764705882,Duke,1.0,Men
2010,1452,1181,78,57,0,72.65740740740742,0.8181818181818182,West Virginia,2.0,75.41724137931034,0.8529411764705882,Duke,1.0,Men
2011,1412,1155,70,52,0,67.97727272727272,0.7333333333333333,UAB,12.0,67.32467532467533,0.65625,Clemson,12.0,Men
2011,1114,1421,81,77,0,66.20036764705883,0.5151515151515151,Ark Little Rock,16.0,71.50240384615384,0.5517241379310345,UNC Asheville,16.0,Men
2011,1281,1153,78,63,0,79.14090909090909,0.6875,Missouri,11.0,64.72999999999999,0.7575757575757576,Cincinnati,6.0,Men
2011,1364,1196,79,51,0,67.36298076923077,0.5517241379310345,UC Santa Barbara,15.0,68.99725274725274,0.7878787878787878,Florida,2.0,Men
2011,1421,1338,74,51,0,71.50240384615384,0.5517241379310345,UNC Asheville,16.0,69.88148148148147,0.84375,Pittsburgh,1.0,Men
2011,1294,1361,68,50,0,69.88947368421053,0.6551724137931034,N Colorado,15.0,67.05,0.9375,San Diego St,2.0,Men
2011,1336,1396,66,64,0,62.866541353383454,0.5757575757575758,Penn St,10.0,67.66857142857143,0.78125,Temple,7.0,Men
2011,1272,1112,77,75,0,69.24666666666667,0.7352941176470589,Memphis,12.0,72.94708994708995,0.7941176470588235,Arizona,5.0,Men
2011,1437,1206,61,57,0,70.85930735930737,0.65625,Villanova,9.0,71.60897435897436,0.8125,George Mason,8.0,Men
2011,1254,1314,102,87,0,77.38148148148147,0.84375,LIU Brooklyn,15.0,72.87362637362638,0.7878787878787878,North Carolina,2.0,Men
2011,1103,1323,69,56,0,68.34848484848484,0.6470588235294118,Akron,15.0,69.97435897435898,0.8125,Notre Dame,2.0,Men
2011,1427,1326,75,46,0,70.1201923076923,0.5517241379310345,UT San Antonio,16.0,71.421875,0.9411764705882353,Ohio St,1.0,Men
2011,1389,1345,65,43,0,60.15384615384615,0.6060606060606061,St Peter's,14.0,68.56285714285714,0.78125,Purdue,3.0,Men
2011,1232,1393,77,60,0,65.4919028340081,0.59375,Indiana St,14.0,71.34890109890111,0.7878787878787878,Syracuse,3.0,Men
2011,1207,1433,74,56,0,67.35714285714286,0.6774193548387096,Georgetown,6.0,69.61264822134387,0.6764705882352942,VCU,11.0,Men
2011,1208,1449,68,65,0,67.70995670995671,0.65625,Georgia,10.0,79.21521739130435,0.696969696969697,Washington,7.0,Men
2011,1211,1140,89,67,0,74.08695652173913,0.71875,Gonzaga,11.0,75.76724137931035,0.8787878787878788,BYU,3.0,Men
2011,1153,1163,69,58,0,64.72999999999999,0.7575757575757576,Cincinnati,6.0,70.7991452991453,0.7428571428571429,Connecticut,3.0,Men
2011,1417,1196,73,65,0,69.18636363636364,0.6875,UCLA,7.0,68.99725274725274,0.7878787878787878,Florida,2.0,Men
2011,1452,1246,71,63,0,68.27954545454546,0.6451612903225806,West Virginia,5.0,74.495,0.7575757575757576,Kentucky,4.0,Men
2011,1287,1350,65,48,0,65.29797979797979,0.7096774193548387,Morehead St,13.0,68.04761904761905,0.7941176470588235,Richmond,12.0,Men
2011,1396,1361,71,64,0,67.66857142857143,0.78125,Temple,7.0,67.05,0.9375,San Diego St,2.0,Men
2011,1400,1112,70,69,0,73.72751322751323,0.7941176470588235,Texas,4.0,72.94708994708995,0.7941176470588235,Arizona,5.0,Men
2011,1276,1181,73,71,0,64.14574898785425,0.59375,Michigan,8.0,74.75,0.8823529411764706,Duke,1.0,Men
2011,1228,1242,73,59,0,70.09514170040485,0.59375,Illinois,9.0,74.46875,0.9411764705882353,Kansas,1.0,Men
2011,1393,1266,66,62,0,71.34890109890111,0.7878787878787878,Syracuse,3.0,74.96071428571429,0.5882352941176471,Marquette,11.0,Men
2011,1449,1314,86,83,0,79.21521739130435,0.696969696969697,Washington,7.0,72.87362637362638,0.7878787878787878,North Carolina,2.0,Men
2011,1206,1326,98,66,0,71.60897435897436,0.8125,George Mason,8.0,71.421875,0.9411764705882353,Ohio St,1.0,Men
2011,1345,1433,94,76,0,68.56285714285714,0.78125,Purdue,3.0,69.61264822134387,0.6764705882352942,VCU,11.0,Men
2011,1350,1242,77,57,0,68.04761904761905,0.7941176470588235,Richmond,12.0,74.46875,0.9411764705882353,Kansas,1.0,Men
2011,1326,1246,62,60,0,71.421875,0.9411764705882353,Ohio St,1.0,74.495,0.7575757575757576,Kentucky,4.0,Men
2011,1199,1433,72,71,0,66.2,0.6774193548387096,Florida St,10.0,69.61264822134387,0.6764705882352942,VCU,11.0,Men
2011,1112,1163,65,63,0,72.94708994708995,0.7941176470588235,Arizona,5.0,70.7991452991453,0.7428571428571429,Connecticut,3.0,Men
2011,1314,1246,76,69,0,72.87362637362638,0.7878787878787878,North Carolina,2.0,74.495,0.7575757575757576,Kentucky,4.0,Men
2011,1242,1433,71,61,0,74.46875,0.9411764705882353,Kansas,1.0,69.61264822134387,0.6764705882352942,VCU,11.0,Men
2011,1433,1139,70,62,0,69.61264822134387,0.6764705882352942,VCU,11.0,70.6010101010101,0.7096774193548387,Butler,8.0,Men
2012,1233,1140,78,72,0,79.92,0.78125,Iona,14.0,74.7336956521739,0.7419354838709677,BYU,14.0,Men
2012,1355,1124,68,60,0,73.56571428571428,0.78125,S Dakota St,14.0,71.98076923076923,0.7878787878787878,Baylor,3.0,Men
2012,1424,1160,68,64,0,72.375,0.75,UNLV,6.0,65.17532467532467,0.65625,Colorado,11.0,Men
2012,1308,1231,79,66,0,74.66666666666667,0.7272727272727273,New Mexico St,13.0,72.845,0.7575757575757576,Indiana,4.0,Men
2012,1163,1235,77,64,0,67.38076923076923,0.6060606060606061,Connecticut,9.0,71.17272727272727,0.6875,Iowa St,8.0,Men
2012,1443,1246,81,66,0,65.27777777777777,0.45454545454545453,WKU,16.0,72.609375,0.9411764705882353,Kentucky,1.0,Men
2012,1140,1266,88,68,0,74.7336956521739,0.7419354838709677,BYU,14.0,71.38285714285715,0.78125,Marquette,3.0,Men
2012,1259,1326,78,59,0,65.89583333333334,0.75,Loyola MD,15.0,70.03703703703704,0.7941176470588235,Ohio St,2.0,Men
2012,1217,1435,79,70,0,61.155,0.8620689655172413,Harvard,12.0,70.80833333333334,0.7058823529411765,Vanderbilt,5.0,Men
2012,1285,1458,73,49,0,68.01086956521739,0.7931034482758621,Montana,13.0,61.34722222222223,0.7272727272727273,Wisconsin,4.0,Men
2012,1181,1250,75,70,0,74.07407407407408,0.8181818181818182,Duke,2.0,74.68,0.78125,Lehigh,15.0,Men
2012,1254,1277,89,67,0,77.45750000000001,0.7575757575757576,LIU Brooklyn,16.0,67.8068783068783,0.7941176470588235,Michigan St,1.0,Men
2012,1281,1313,86,84,0,76.375,0.8823529411764706,Missouri,2.0,66.58333333333334,0.75,Norfolk St,15.0,Men
2012,1436,1314,77,58,0,64.73122529644269,0.6764705882352942,Vermont,16.0,79.08620689655172,0.8529411764705882,North Carolina,1.0,Men
2012,1276,1325,65,60,0,64.89855072463769,0.71875,Michigan,4.0,67.00274725274726,0.7878787878787878,Ohio,13.0,Men
2012,1388,1345,72,69,0,67.24,0.8333333333333334,St Mary's CA,7.0,70.375,0.6363636363636364,Purdue,10.0,Men
2012,1160,1124,80,63,0,65.17532467532467,0.65625,Colorado,11.0,71.98076923076923,0.7878787878787878,Baylor,3.0,Men
2012,1433,1231,63,61,0,64.43452380952381,0.8235294117647058,VCU,12.0,72.845,0.7575757575757576,Indiana,4.0,Men
2012,1235,1246,87,71,0,71.17272727272727,0.6875,Iowa St,8.0,72.609375,0.9411764705882353,Kentucky,1.0,Men
2012,1293,1266,62,53,0,71.22222222222223,0.9642857142857143,Murray St,6.0,71.38285714285715,0.78125,Marquette,3.0,Men
2012,1211,1326,73,66,0,72.20666666666666,0.8064516129032258,Gonzaga,7.0,70.03703703703704,0.7941176470588235,Ohio St,2.0,Men
2012,1243,1393,75,59,0,69.92142857142858,0.6774193548387096,Kansas St,8.0,69.16129032258064,0.9393939393939394,Syracuse,1.0,Men
2012,1435,1458,60,57,0,70.80833333333334,0.7058823529411765,Vanderbilt,5.0,61.34722222222223,0.7272727272727273,Wisconsin,4.0,Men
2012,1199,1153,62,56,0,67.45138888888889,0.7272727272727273,Florida St,3.0,65.40833333333333,0.7058823529411765,Cincinnati,6.0,Men
2012,1345,1242,63,60,0,70.375,0.6363636363636364,Purdue,10.0,72.23148148148148,0.8181818181818182,Kansas,2.0,Men
2012,1207,1301,66,63,0,66.70454545454545,0.7333333333333333,Georgetown,3.0,72.40530303030303,0.6470588235294118,NC State,11.0,Men
2012,1166,1314,87,73,0,73.69285714285715,0.8484848484848485,Creighton,8.0,79.08620689655172,0.8529411764705882,North Carolina,1.0,Men
2012,1277,1257,57,44,0,67.8068783068783,0.7941176470588235,Michigan St,1.0,65.36111111111111,0.7428571428571429,Louisville,4.0,Men
2012,1153,1326,81,66,0,65.40833333333333,0.7058823529411765,Cincinnati,6.0,70.03703703703704,0.7941176470588235,Ohio St,2.0,Men
2012,1458,1393,64,63,0,61.34722222222223,0.7272727272727273,Wisconsin,4.0,69.16129032258064,0.9393939393939394,Syracuse,1.0,Men
2012,1462,1124,75,70,0,69.63690476190476,0.6363636363636364,Xavier,10.0,71.98076923076923,0.7878787878787878,Baylor,3.0,Men
2012,1231,1246,102,90,0,72.845,0.7575757575757576,Indiana,4.0,72.609375,0.9411764705882353,Kentucky,1.0,Men
2012,1325,1314,73,65,0,67.00274725274726,0.7878787878787878,Ohio,13.0,79.08620689655172,0.8529411764705882,North Carolina,1.0,Men
2012,1196,1257,72,68,0,73.59565217391304,0.696969696969697,Florida,7.0,65.36111111111111,0.7428571428571429,Louisville,4.0,Men
2012,1393,1326,77,70,0,69.16129032258064,0.9393939393939394,Syracuse,1.0,70.03703703703704,0.7941176470588235,Ohio St,2.0,Men
